Order_Dt;Order_ID;Driver_ID;Order_Value;Order_Status
2021-08-22;876558225138;3345112;55.2;CANCELLED
2021-08-31;771780765392;2650371;66.84;CONCLUDED
2021-08-17;127259819249;1613015;16.72;CONCLUDED
2021-08-21;507156291412;8286255;28.56;CANCELLED
2021-08-24;820452658829;3521980;99.55;CONCLUDED
2021-08-20;183872719772;5176988;68.53;CONCLUDED
2021-08-22;764926820625;6751822;22.83;CANCELLED
2021-08-25;234944026561;6033489;105.07;CONCLUDED
2021-08-18;858298673608;3052047;18.54;CONCLUDED
2021-08-24;120898659767;5669040;59.99;CONCLUDED
2021-08-17;378137836138;7262611;26.49;CONCLUDED
2021-08-26;210309287336;9920640;18.06;CONCLUDED
2021-08-27;188943405159;6011635;50;CONCLUDED
2021-08-25;734131573381;1565583;34.22;CONCLUDED
2021-08-20;572848566370;7483118;71.54;CONCLUDED
2021-08-28;108226867831;841966;197.71;CONCLUDED
2021-08-27;847082527398;2295360;22.7;CANCELLED
2021-08-25;332808765064;6474048;15.2;CONCLUDED
2021-08-26;952958286591;1401740;51.57;CONCLUDED
2021-08-18;271957102093;6932570;64.04;CONCLUDED
2021-08-27;775105872262;271006;25.52;CANCELLED
2021-08-18;903272187058;5188312;35.3;CONCLUDED
2021-08-24;311099846131;4678686;26.65;CANCELLED
2021-08-25;959427513895;712422;43.66;CONCLUDED
2021-08-18;316123856158;1566104;39.15;CONCLUDED
2021-08-17;817838034313;7093091;36.88;CONCLUDED
2021-08-25;222481934238;9719482;83.28;CONCLUDED
2021-08-20;754538454236;9118836;57.78;CONCLUDED
2021-08-30;537574517218;9038393;92.97;CONCLUDED
2021-08-20;629989166555;8103038;133.65;CONCLUDED
2021-08-21;377096839353;8889469;37.84;CONCLUDED
2021-08-25;535504925357;7057233;103.63;CONCLUDED
2021-08-21;891209269176;4260915;53.64;CONCLUDED
2021-08-19;797047801667;7482653;100.5;CANCELLED
2021-08-25;714938176345;222771;24.14;CONCLUDED
2021-08-21;199629776982;7094592;72.04;CONCLUDED
2021-08-25;020085132322;7094592;142.28;CONCLUDED
2021-08-18;896408820556;4294379;105.31;CONCLUDED
2021-08-19;200907718956;9550615;147.9;CONCLUDED
2021-08-18;721916927521;3010619;87.09;CONCLUDED
2021-08-27;010049284227;8243477;76.77;CONCLUDED
2021-08-17;419867322508;3552604;39.18;CONCLUDED
2021-08-25;822387881313;2214142;80.35;CONCLUDED
2021-08-28;171302021366;6954833;35.78;CANCELLED
2021-08-20;718930681127;8652627;106.99;CONCLUDED
2021-08-23;522204848683;2090178;87.57;CONCLUDED
2021-08-30;473700512294;6662335;35.29;CONCLUDED
2021-08-24;273665680464;9017609;37.84;CONCLUDED
2021-08-18;264182882979;5968662;101.64;CANCELLED
2021-08-24;710355560856;3867210;22.93;CANCELLED
2021-08-29;806588049395;511020;80.41;CONCLUDED
2021-08-21;719032309186;850196;45.34;CONCLUDED
2021-08-17;282921495951;8213231;66.57;CANCELLED
2021-08-24;618766595837;5326581;92.41;CONCLUDED
2021-08-22;539868175687;3543046;201.93;CONCLUDED
2021-08-18;062970009022;8822367;28.19;CONCLUDED
2021-08-24;652018177921;7425384;108.61;CONCLUDED
2021-08-29;278854062981;3926320;149.18;CONCLUDED
2021-08-27;435619854257;4618103;78.11;CONCLUDED
2021-08-22;967413750208;2904867;34.36;CONCLUDED
2021-08-20;197577854962;9730139;143.5;CANCELLED
2021-08-24;636618647423;700716;176.13;CANCELLED
2021-08-31;112451435856;6370440;36.43;CONCLUDED
2021-08-23;374091462580;1532658;95.11;CONCLUDED
2021-08-20;259239305133;5084501;98.14;CONCLUDED
2021-08-29;668972192814;6275218;85.12;CONCLUDED
2021-08-18;776074832373;3762987;31.92;CONCLUDED
2021-08-31;456680338596;6672057;14.62;CONCLUDED
2021-08-28;756034955131;8121485;92.28;CONCLUDED
2021-08-27;758334103324;206440;31.21;CONCLUDED
2021-08-25;951349357929;1223368;55.85;CONCLUDED
2021-08-22;224856597139;154083;40.48;CONCLUDED
2021-08-26;880960730299;8923269;62.74;CONCLUDED
2021-08-26;744625204904;3285211;133.26;CANCELLED
2021-08-29;074182301160;7213401;68.05;CONCLUDED
2021-08-23;527631831218;1476720;111.06;CONCLUDED
2021-08-17;785837263268;9648340;18.1;CONCLUDED
2021-08-21;922918424347;7482653;44.25;CONCLUDED
2021-08-24;349109889189;8963375;48.9;CONCLUDED
2021-08-27;679643674120;6954833;140.49;CONCLUDED
2021-08-26;399876031174;8103314;108.14;CANCELLED
2021-08-19;121287446761;8004226;25.79;CONCLUDED
2021-08-23;492584843122;3076884;83.67;CONCLUDED
2021-08-20;528376553052;3606259;50.23;CONCLUDED
2021-08-17;367276633593;9833146;22.57;CONCLUDED
2021-08-28;909503759666;3645725;34.45;CONCLUDED
2021-08-27;386833845591;1861548;25.47;CONCLUDED
2021-08-30;593701747436;6348466;105.36;CONCLUDED
2021-08-23;074004538288;6861897;90.49;CONCLUDED
2021-08-22;992210673981;1849627;85.37;CONCLUDED
2021-08-18;990005173772;7057233;92.78;CONCLUDED
2021-08-30;619770636582;4105288;39.17;CONCLUDED
2021-08-22;848779312629;7376409;68.02;CONCLUDED
2021-08-31;020700241118;128860;123.52;CONCLUDED
2021-08-28;559678804934;9340981;67.41;CONCLUDED
2021-08-20;125453729002;6333437;50.91;CONCLUDED
2021-08-27;387592085561;1320355;43.97;CONCLUDED
2021-08-26;673871182002;8047922;33.24;CONCLUDED
2021-08-18;824293038414;5264725;22.71;CONCLUDED
2021-08-21;752341964854;2218272;22.82;CONCLUDED
2021-08-17;702811894988;4407410;49.47;CANCELLED
2021-08-25;064409050744;3983393;20.23;CONCLUDED
2021-08-20;809285761718;508007;211.6;CONCLUDED
2021-08-25;662628398256;968011;101.51;CONCLUDED
2021-08-18;576544180855;508007;54.14;CONCLUDED
2021-08-23;582744876265;6672057;73.52;CONCLUDED
2021-08-18;944983327376;3445114;154.92;CONCLUDED
2021-08-20;600968953835;6600008;22.07;CONCLUDED
2021-08-31;251780394142;6672057;50.8;CANCELLED
2021-08-22;459765264550;3445114;61.43;CONCLUDED
2021-08-17;619670056101;448119;91.67;CONCLUDED
2021-08-17;275267315873;9591164;207.76;CANCELLED
2021-08-29;506014737691;1036514;32.23;CONCLUDED
2021-08-26;526387470233;3964835;29.53;CONCLUDED
2021-08-23;770603909381;1836650;98.67;CONCLUDED
2021-08-27;330153130373;6771576;86.55;CONCLUDED
2021-08-23;858613086043;508362;39.14;CANCELLED
2021-08-17;747985934987;6195864;51.48;CONCLUDED
2021-08-17;585743586548;4669448;130.43;CONCLUDED
2021-08-25;056610688816;964573;15.44;CANCELLED
2021-08-19;080334049004;9009550;106.59;CONCLUDED
2021-08-29;599403864853;4307008;105.65;CONCLUDED
2021-08-22;514933554702;9648821;67.15;CONCLUDED
2021-08-31;195979777991;1320355;98.07;CONCLUDED
2021-08-26;232297917046;9135175;20.98;CONCLUDED
2021-08-19;247360419519;8342399;54.45;CONCLUDED
2021-08-21;002971362506;6512017;106.42;CONCLUDED
2021-08-18;962072881169;5532952;124.42;CONCLUDED
2021-08-24;958236196321;30878;41.94;CANCELLED
2021-08-22;599384101749;5326581;18.59;CONCLUDED
2021-08-25;854679671665;4445126;32.48;CONCLUDED
2021-08-31;625848819839;8618131;40.86;CANCELLED
2021-08-19;876878794934;9553997;38;CANCELLED
2021-08-19;125448701431;9536028;24.17;CONCLUDED
2021-08-18;477819302400;1423816;23.87;CONCLUDED
2021-08-22;196955127803;3661602;73.72;CONCLUDED
2021-08-27;889942092782;3870520;71.63;CONCLUDED
2021-08-17;753864070770;5731076;88.32;CONCLUDED
2021-08-19;713301404257;7425384;25.62;CONCLUDED
2021-08-29;319275067539;3014494;95.52;CANCELLED
2021-08-23;803965103494;872341;61.85;CONCLUDED
2021-08-29;438317694111;1610689;46.99;CONCLUDED
2021-08-30;681848140161;2327719;86.07;CONCLUDED
2021-08-19;394714428941;712422;101.8;CONCLUDED
2021-08-20;807716131296;1595894;83.13;CONCLUDED
2021-08-17;256959204766;5568447;26;CONCLUDED
2021-08-21;418369567530;6370440;75.77;CONCLUDED
2021-08-17;018445149268;3983393;33.67;CONCLUDED
2021-08-28;290078266451;8522015;103.14;CONCLUDED
2021-08-28;585974195261;5808857;190.41;CONCLUDED
2021-08-23;656107236572;5808857;39.58;CANCELLED
2021-08-31;834955627421;9335754;41.9;CONCLUDED
2021-08-25;409835269573;7667067;72.66;CONCLUDED
2021-08-23;515264567829;4122783;22.11;CONCLUDED
2021-08-18;989897141826;151091;52.46;CONCLUDED
2021-08-24;488039089286;134905;51.23;CONCLUDED
2021-08-19;745742578856;7733668;33.17;CONCLUDED
2021-08-26;301930717736;5202082;101.75;CONCLUDED
2021-08-17;478572860151;2464370;22.53;CONCLUDED
2021-08-21;024412156330;7062076;25.71;CONCLUDED
2021-08-17;860866198256;5082003;37.67;CONCLUDED
2021-08-22;350419863573;1028844;71.39;CONCLUDED
2021-08-21;259739351724;9536028;50.88;CONCLUDED
2021-08-19;571336299380;7213401;91.41;CONCLUDED
2021-08-28;359030533843;3516059;73.12;CONCLUDED
2021-08-17;011400061601;1954135;90.01;CONCLUDED
2021-08-27;793660281008;4006004;107.08;CANCELLED
2021-08-18;712552107246;6468072;37.46;CANCELLED
2021-08-21;315263833763;6224365;109.46;CONCLUDED
2021-08-30;993241321841;2601155;27.82;CONCLUDED
2021-08-24;091473584531;5264725;113.92;CONCLUDED
2021-08-18;132354503427;5509598;77.96;CONCLUDED
2021-08-25;140180362983;6662335;112.91;CONCLUDED
2021-08-19;732015981618;1872971;111.81;CONCLUDED
2021-08-29;167590045391;940715;61.18;CANCELLED
2021-08-21;177270358927;1392049;213.62;CONCLUDED
2021-08-27;882282887490;8103314;43.18;CANCELLED
2021-08-20;924688782413;3606259;27.36;CONCLUDED
2021-08-28;613670020913;9427007;88.28;CONCLUDED
2021-08-22;128655084887;8147868;197.64;CONCLUDED
2021-08-28;483780948414;4755627;70.16;CONCLUDED
2021-08-18;543380783938;6932570;84.09;CANCELLED
2021-08-19;431565172552;6174777;92.61;CONCLUDED
2021-08-28;226239467983;4294379;67.61;CANCELLED
2021-08-22;151251355821;6011635;121.54;CONCLUDED
2021-08-24;852815964088;4138946;34.91;CONCLUDED
2021-08-25;270478958982;127977;83.14;CONCLUDED
2021-08-26;340898036590;2214142;40.84;CONCLUDED
2021-08-22;375326985278;8446342;30.63;CONCLUDED
2021-08-17;930758791723;3748673;70.78;CONCLUDED
2021-08-30;612862367282;1036514;31.88;CONCLUDED
2021-08-26;650375929015;2931020;42.89;CONCLUDED
2021-08-18;057767717843;8696236;135.15;CONCLUDED
2021-08-23;123608413693;4445126;46.01;CONCLUDED
2021-08-26;986520024394;6680185;151.54;CONCLUDED
2021-08-28;135318763752;6759702;170.8;CANCELLED
2021-08-25;736128832435;8993963;60.4;CONCLUDED
2021-08-28;735585330930;3406823;26.51;CANCELLED
2021-08-18;119853842788;3870520;29.65;CANCELLED
2021-08-17;785057143358;4695890;28.41;CONCLUDED
2021-08-24;661405054412;2464370;69.29;CONCLUDED
2021-08-24;125236600825;8844923;43;CONCLUDED
2021-08-31;703816324308;8696236;19.3;CONCLUDED
2021-08-19;353331883898;3870520;159.43;CONCLUDED
2021-08-23;290154663023;448119;19.9;CONCLUDED
2021-08-25;827070930239;489526;49.34;CONCLUDED
2021-08-31;842388002194;5176988;38.04;CONCLUDED
2021-08-20;423556553222;791847;30.76;CONCLUDED
2021-08-17;992613731226;2264595;130.04;CONCLUDED
2021-08-19;038695423718;3288542;90.23;CANCELLED
2021-08-19;286682351356;44521;36.38;CONCLUDED
2021-08-30;706334707491;6178273;147.57;CONCLUDED
2021-08-26;244254107947;2864370;104.55;CONCLUDED
2021-08-22;977993689590;3383319;71.67;CONCLUDED
2021-08-28;954391261392;8062530;21.27;CANCELLED
2021-08-21;036408932240;1710448;197.39;CANCELLED
2021-08-27;453004690100;2834880;40.17;CONCLUDED
2021-08-30;492187562914;9833146;40.04;CONCLUDED
2021-08-26;301271825799;2647660;148.07;CONCLUDED
2021-08-21;693047090499;791847;103.53;CONCLUDED
2021-08-19;779243444408;2090178;27.65;CONCLUDED
2021-08-17;356920792792;7671806;75.69;CANCELLED
2021-08-26;970711891557;6840238;62.31;CONCLUDED
2021-08-31;774868295108;1410115;14.11;CANCELLED
2021-08-21;057007353587;9513709;209.96;CONCLUDED
2021-08-22;053405214004;2455220;65.46;CONCLUDED
2021-08-23;549719803249;4416157;41.38;CANCELLED
2021-08-23;557366797956;8525439;38.04;CANCELLED
2021-08-19;316769447168;370631;102.33;CONCLUDED
2021-08-24;794330195574;102441;41.59;CONCLUDED
2021-08-18;280726996769;1613015;104.12;CONCLUDED
2021-08-29;919779714146;1256121;100.36;CONCLUDED
2021-08-18;194022680067;7583429;102.11;CONCLUDED
2021-08-24;581294632509;190221;43.08;CANCELLED
2021-08-20;405150346008;6679056;177.79;CONCLUDED
2021-08-27;600683900837;5093855;52.24;CONCLUDED
2021-08-20;850267244793;3145883;34.57;CONCLUDED
2021-08-26;985779081968;1364116;50.86;CONCLUDED
2021-08-30;401022504453;5180771;155.42;CONCLUDED
2021-08-26;083546649894;448119;36.31;CONCLUDED
2021-08-25;225028702881;8103314;25.59;CONCLUDED
2021-08-21;734195717006;4755627;32.06;CONCLUDED
2021-08-26;642002650022;1985542;90.61;CONCLUDED
2021-08-19;811774110130;8628713;55.18;CONCLUDED
2021-08-24;297201250099;5028265;126.3;CONCLUDED
2021-08-28;384329179020;4046943;102.8;CONCLUDED
2021-08-20;101495438081;1058122;29.45;CONCLUDED
2021-08-18;250208602675;5428130;27.61;CONCLUDED
2021-08-26;890655887558;5121053;97.18;CONCLUDED
2021-08-18;010026917289;2969794;89.85;CONCLUDED
2021-08-19;322266530631;1302253;102.53;CONCLUDED
2021-08-18;579672432159;6861897;52.66;CONCLUDED
2021-08-24;716757275698;3406823;71.47;CONCLUDED
2021-08-25;445190652922;6808390;51.34;CONCLUDED
2021-08-29;996785357622;1787646;75.72;CANCELLED
2021-08-26;867993429783;3540460;23.4;CONCLUDED
2021-08-20;762180553602;9266478;80.28;CONCLUDED
2021-08-27;156457731508;6195864;13.2;CONCLUDED
2021-08-20;024433982218;128860;32.75;CONCLUDED
2021-08-25;050850550077;4603489;23.76;CONCLUDED
2021-08-31;842926751413;1079443;146.26;CONCLUDED
2021-08-20;216417599777;8658713;34.65;CONCLUDED
2021-08-29;724903767813;8993963;90.45;CONCLUDED
2021-08-25;285236181147;4404948;69.47;CONCLUDED
2021-08-17;250814158034;6954833;39.92;CONCLUDED
2021-08-25;959078726581;6813284;13.98;CONCLUDED
2021-08-18;247457255001;3642583;77.77;CONCLUDED
2021-08-21;775390809579;6813284;19.3;CONCLUDED
2021-08-25;882848701102;329961;70.52;CONCLUDED
2021-08-25;417803611898;8466092;22.63;CONCLUDED
2021-08-22;005267312274;4416157;22.45;CONCLUDED
2021-08-22;867395793206;1468001;214.3;#N/D
2021-08-23;039152958413;2601155;15.25;CONCLUDED
2021-08-31;314498410379;#N/D;186.37;#N/D
2021-08-28;072867040088;4306083;52.79;CONCLUDED
2021-08-17;639185245637;9893718;47.48;CONCLUDED
2021-08-17;160648731052;393735;67.54;CONCLUDED
2021-08-25;186197276268;379371;36.71;CANCELLED
2021-08-26;517717486311;1858794;77.64;CANCELLED
2021-08-26;559175022113;8193437;173.8;CONCLUDED
2021-08-22;736066969730;3117782;40.63;CONCLUDED
2021-08-31;088354403645;6186953;21.8;CONCLUDED
2021-08-23;322654882548;3577766;117.87;CONCLUDED
2021-08-23;231721824306;8091562;28.54;CONCLUDED
2021-08-17;760442127827;1710448;153.49;CONCLUDED
2021-08-22;784781698402;44521;41.23;CONCLUDED
2021-08-27;129772217172;3233745;41.17;CONCLUDED
2021-08-19;056968933409;8404943;110.44;CONCLUDED
2021-08-27;335057923057;9967977;32.51;CONCLUDED
2021-08-19;424221883532;8427024;177.59;CONCLUDED
2021-08-24;373602291998;5264725;97.9;CONCLUDED
2021-08-25;086310398185;1565583;31.76;CONCLUDED
2021-08-28;911807275790;212457;91.94;CONCLUDED
2021-08-21;677183345639;4627251;139.85;CONCLUDED
2021-08-30;567476236481;4598134;60.06;CONCLUDED
2021-08-29;385561549599;1696148;31.92;CANCELLED
2021-08-20;444350217463;6677195;59.77;CONCLUDED
2021-08-24;676656744933;1849627;19.43;CONCLUDED
2021-08-30;946151740646;3983393;69.14;CONCLUDED
2021-08-27;799043114015;7376409;201.01;CONCLUDED
2021-08-25;128486073510;1468001;39.67;CANCELLED
2021-08-20;961889307030;8103314;92.61;CONCLUDED
2021-08-23;050404771727;4038299;66.44;CONCLUDED
2021-08-25;193788353784;9266478;34.48;CONCLUDED
2021-08-30;036839337165;9381589;41.52;CONCLUDED
2021-08-27;552090738710;6020373;43.67;CONCLUDED
2021-08-29;633490055424;7604722;20.14;CONCLUDED
2021-08-28;270542088274;190221;39.48;CONCLUDED
2021-08-28;787722477159;1532658;23.99;CONCLUDED
2021-08-26;888550106339;8467627;38.31;CONCLUDED
2021-08-23;002877867966;4046943;72.32;CONCLUDED
2021-08-24;983743731027;4627251;20.13;CONCLUDED
2021-08-29;690532662864;855855;104.83;CONCLUDED
2021-08-31;228091936478;8652627;79.37;CONCLUDED
2021-08-31;809361650987;9435039;24.54;CONCLUDED
2021-08-27;528559150435;6471197;41.31;CANCELLED
2021-08-24;107921113955;7782754;120.17;CONCLUDED
2021-08-26;705947481512;401126;53.31;CONCLUDED
2021-08-27;193560365324;2904867;28.62;CONCLUDED
2021-08-23;711495888923;8280965;39.29;CONCLUDED
2021-08-24;574292757916;3870520;29.79;CONCLUDED
2021-08-24;401876694656;9340981;91.84;CANCELLED
2021-08-17;976474411790;6680185;16.01;CONCLUDED
2021-08-23;997127782064;3762987;93.81;CONCLUDED
2021-08-28;430699183785;9569970;31.07;CONCLUDED
2021-08-24;205141961121;6969541;56.01;CONCLUDED
2021-08-19;904722022382;4038299;57.23;CONCLUDED
2021-08-21;834009105247;8529394;84.02;CONCLUDED
2021-08-29;342099196742;8833723;46.35;CANCELLED
2021-08-30;996529563587;806018;58.05;CONCLUDED
2021-08-20;788022144192;7657197;61.71;CONCLUDED
2021-08-24;955804446428;5202082;19.01;CONCLUDED
2021-08-30;331075167409;8652627;66.64;CONCLUDED
2021-08-25;474028460100;5176988;113.2;CANCELLED
2021-08-24;046150812401;8518069;82.14;CONCLUDED
2021-08-25;877515787724;5509598;88.49;CONCLUDED
2021-08-19;966472535057;5911912;98.74;CONCLUDED
2021-08-23;367266767274;4111792;96.93;CONCLUDED
2021-08-22;376919125188;4547987;154.7;CONCLUDED
2021-08-21;257374036409;1410766;32.05;CONCLUDED
2021-08-27;477165577333;5188312;19.79;CONCLUDED
2021-08-24;555978225891;39939;25.6;CONCLUDED
2021-08-22;219921105689;8375187;24.33;CONCLUDED
2021-08-30;474274791561;855855;54.5;CONCLUDED
2021-08-26;233968584826;185512;98.34;CANCELLED
2021-08-27;556840804951;611659;85.1;CONCLUDED
2021-08-31;051244140479;4695890;162.78;CONCLUDED
2021-08-21;428762660919;7441190;82.49;CONCLUDED
2021-08-20;806130595944;6474048;85.89;CONCLUDED
2021-08-18;314415722765;70963;63.59;CONCLUDED
2021-08-23;581788144612;5619002;198.77;CONCLUDED
2021-08-18;189012306037;8233028;192.74;CONCLUDED
2021-08-17;043442793925;7831817;76.4;CONCLUDED
2021-08-20;843460832852;511020;56.94;CANCELLED
2021-08-19;292313255517;700716;39.82;CONCLUDED
2021-08-29;154182334727;4807241;20.83;CONCLUDED
2021-08-28;286948408750;508362;86.47;CONCLUDED
2021-08-21;493242198753;9981100;23.43;CONCLUDED
2021-08-24;797108421684;8993963;101.88;CONCLUDED
2021-08-29;074297140263;3919053;123.68;CONCLUDED
2021-08-21;165601937743;981758;67.41;CANCELLED
2021-08-23;638345465440;1793648;75.47;CONCLUDED
2021-08-23;104113048628;8628713;51.04;CONCLUDED
2021-08-25;444494666416;8573260;168.91;CANCELLED
2021-08-30;849658693758;2353779;114.43;CONCLUDED
2021-08-18;053384522923;4015712;30.58;CANCELLED
2021-08-22;573331358702;1954135;36;CONCLUDED
2021-08-27;395277803880;9229268;13.72;CONCLUDED
2021-08-18;669579217141;5878649;42.84;CANCELLED
2021-08-19;837654058903;8001083;48.73;CONCLUDED
2021-08-26;747418845629;5568030;27.02;CONCLUDED
2021-08-31;414074439671;4407410;20.57;CONCLUDED
2021-08-29;414191461959;3076995;100.34;CANCELLED
2021-08-24;014622531222;7094592;82.56;CONCLUDED
2021-08-31;068522224988;3383319;159.39;CONCLUDED
2021-08-21;619524194758;7310088;43.35;CONCLUDED
2021-08-22;677609220513;2864370;104.39;CANCELLED
2021-08-28;638469139930;4123969;168.02;CONCLUDED
2021-08-23;610582980655;436235;39.82;CONCLUDED
2021-08-18;937932285213;2969794;31.14;CONCLUDED
2021-08-19;621355790037;2601155;29.25;CONCLUDED
2021-08-20;842038343134;3552604;208.45;CONCLUDED
2021-08-19;836237834900;7117299;24.11;CONCLUDED
2021-08-21;774436534905;6600008;53.54;CONCLUDED
2021-08-22;863066601335;7310088;84.71;CONCLUDED
2021-08-20;035695987098;3606259;145.92;CONCLUDED
2021-08-30;721004657626;9151650;52.37;CONCLUDED
2021-08-17;040847947982;508007;71.18;CONCLUDED
2021-08-22;054288851266;6346460;68.05;CONCLUDED
2021-08-26;522573335089;8645420;60.25;CONCLUDED
2021-08-24;419331324191;243689;39.25;CONCLUDED
2021-08-30;458469135011;6512017;70.57;CONCLUDED
2021-08-23;724334081575;7764333;114.69;CONCLUDED
2021-08-17;436181747917;3552604;203.58;CONCLUDED
2021-08-25;763197847660;4137513;43.82;CONCLUDED
2021-08-31;376642852332;7490840;28.95;CANCELLED
2021-08-26;580784982121;4990058;157.77;CONCLUDED
2021-08-31;135181703842;243689;34.12;CONCLUDED
2021-08-21;657727392488;271006;42.91;CONCLUDED
2021-08-18;798210497210;127977;55.39;CONCLUDED
2021-08-18;322318700415;8342399;97.47;CONCLUDED
2021-08-23;492552248014;2904867;66.2;CONCLUDED
2021-08-17;596415477068;9450943;34.21;CONCLUDED
2021-08-21;125717078005;8091562;71.33;CONCLUDED
2021-08-21;175643964457;9556044;92.18;CANCELLED
2021-08-24;711112177986;7583429;77.52;CONCLUDED
2021-08-26;430111271172;8041078;142.81;CONCLUDED
2021-08-22;448994014732;8243477;89.1;CONCLUDED
2021-08-23;467368744320;8044608;26.01;CONCLUDED
2021-08-21;102622483166;9868038;36.81;CONCLUDED
2021-08-21;733473202645;2464370;92.27;CONCLUDED
2021-08-19;256513924652;4618973;20.35;CONCLUDED
2021-08-30;386133717165;6938049;194.13;CONCLUDED
2021-08-29;519634693577;6771576;30.76;CANCELLED
2021-08-27;933176533289;154083;23.08;CONCLUDED
2021-08-19;708820922722;7583429;73.48;CONCLUDED
2021-08-26;365941582916;1568726;51.74;CONCLUDED
2021-08-28;576629375646;7272235;79.25;CONCLUDED
2021-08-23;927384325205;940715;194.28;CONCLUDED
2021-08-23;470680945050;4038299;149.75;CONCLUDED
2021-08-29;727516049788;5346144;208.51;CONCLUDED
2021-08-21;349718232853;127977;86.77;CONCLUDED
2021-08-26;550805304677;872341;67.18;CANCELLED
2021-08-31;743170437397;1079443;54.71;CONCLUDED
2021-08-17;490739301628;336618;62.3;CONCLUDED
2021-08-18;930147250149;7310088;103.67;CONCLUDED
2021-08-17;780505722291;2316367;78.24;CANCELLED
2021-08-27;823713398591;6033489;189.04;CONCLUDED
2021-08-31;725578748524;2639824;94.06;CONCLUDED
2021-08-25;738326948735;5428130;94.01;CANCELLED
2021-08-29;837653670436;2945488;48.82;CANCELLED
2021-08-30;128702678441;8466092;69.58;CONCLUDED
2021-08-28;752497321820;7668772;42.63;CANCELLED
2021-08-18;863494278486;3867210;77.9;CONCLUDED
2021-08-24;953946071180;508007;16.58;CONCLUDED
2021-08-30;617508472456;1028844;43.28;CONCLUDED
2021-08-27;277922817380;8851130;125.01;CONCLUDED
2021-08-29;960004020577;5948143;27.45;CONCLUDED
2021-08-22;825143908934;4807241;46.94;CONCLUDED
2021-08-22;291013381018;7436334;50.08;CONCLUDED
2021-08-27;364448966155;5159517;79.47;CONCLUDED
2021-08-19;265686385705;9108984;99.65;CONCLUDED
2021-08-19;108167939489;5079369;87.28;CONCLUDED
2021-08-29;239371844156;9316323;59.68;CONCLUDED
2021-08-25;383457590377;285710;88.07;CONCLUDED
2021-08-31;610787777288;5042880;140.2;CONCLUDED
2021-08-23;631739626064;2080413;37.66;CONCLUDED
2021-08-22;547288843609;6971770;107.6;CONCLUDED
2021-08-23;027787140212;9399075;180.57;CONCLUDED
2021-08-29;956701713596;8822367;99.12;CONCLUDED
2021-08-26;451444623435;8817952;34.59;CONCLUDED
2021-08-26;836098040898;6759702;79.37;CONCLUDED
2021-08-22;244959055983;8466092;37.04;CANCELLED
2021-08-18;442507973460;964573;144.87;CANCELLED
2021-08-29;302822952098;3529555;69.23;CONCLUDED
2021-08-21;963969949613;6771576;42.48;CONCLUDED
2021-08-27;455043610423;6715873;105.52;CONCLUDED
2021-08-25;063892029362;3014494;23.24;CONCLUDED
2021-08-17;845012050711;8618131;53.97;CONCLUDED
2021-08-17;510275673165;6672057;26.1;CONCLUDED
2021-08-25;478962436999;9363974;85.99;CONCLUDED
2021-08-19;000836900926;1241106;71.49;CANCELLED
2021-08-27;282030803647;57162;210.62;CANCELLED
2021-08-22;630424214615;5346144;62.64;CONCLUDED
2021-08-27;397009498377;1419837;29.46;CONCLUDED
2021-08-27;353596793315;6373909;84.87;CONCLUDED
2021-08-20;433832149977;8652627;66.85;CANCELLED
2021-08-19;691211735568;5968662;76.87;CANCELLED
2021-08-30;350392737014;4579099;26.52;CONCLUDED
2021-08-18;458982502097;7262611;193.23;CONCLUDED
2021-08-18;519990228411;1814275;100.88;CONCLUDED
2021-08-21;069649649166;2904867;45.68;CANCELLED
2021-08-19;552721258458;1047666;30.7;CONCLUDED
2021-08-22;471012537733;7486518;42.67;CONCLUDED
2021-08-27;428401028356;39939;85.85;CONCLUDED
2021-08-27;949955173880;4547987;51.54;CONCLUDED
2021-08-31;240284936267;6348466;14.13;CONCLUDED
2021-08-25;301286486151;6861897;34.33;CONCLUDED
2021-08-31;077876757831;8404943;99.23;CONCLUDED
2021-08-30;260964929304;6348466;161.11;CONCLUDED
2021-08-27;473382487952;8696236;98.11;CONCLUDED
2021-08-24;157972466391;8044608;22.35;CONCLUDED
2021-08-25;171299150112;8817952;71.4;CONCLUDED
2021-08-23;008657938738;6174777;80.82;CONCLUDED
2021-08-25;078628351699;4137513;38.67;CONCLUDED
2021-08-30;532209621877;1841486;36.55;CANCELLED
2021-08-28;127699889679;5731076;17.01;CONCLUDED
2021-08-18;576820466787;7376409;53.25;CONCLUDED
2021-08-28;855362127878;5951747;42.52;CONCLUDED
2021-08-17;727817820363;4465259;66.77;CONCLUDED
2021-08-30;111944208119;2963593;92.89;CONCLUDED
2021-08-22;534346926371;4006004;28.02;CONCLUDED
2021-08-24;992330037287;1364116;22.28;CONCLUDED
2021-08-25;514446445840;1364116;36.39;CONCLUDED
2021-08-20;859318310687;7310088;106.74;CONCLUDED
2021-08-24;738273154138;8103038;68.69;CONCLUDED
2021-08-18;243822241053;3052047;67.34;CONCLUDED
2021-08-28;901007946821;4909106;108.92;CONCLUDED
2021-08-20;137948704426;4468767;213.86;CONCLUDED
2021-08-31;884108957581;9381589;52.78;CONCLUDED
2021-08-25;170902967666;2184486;21.56;#N/D
2021-08-18;697778657978;6792127;79.7;CONCLUDED
2021-08-19;136369154577;7482653;32.46;CONCLUDED
2021-08-18;547662214831;5731076;17.39;CONCLUDED
